Epochs: 220, Time: 15.88, Train Loss: 4.512e-05, Test Loss: 4.865e-04
Epochs: 221, Time: 14.62, Train Loss: 4.518e-05, Test Loss: 4.856e-04
Epochs: 222, Time: 15.40, Train Loss: 4.520e-05, Test Loss: 4.855e-04
Epochs: 223, Time: 15.91, Train Loss: 4.509e-05, Test Loss: 4.868e-04
Epochs: 224, Time: 15.94, Train Loss: 4.513e-05, Test Loss: 4.855e-04
Epochs: 225, Time: 15.90, Train Loss: 4.519e-05, Test Loss: 4.868e-04
Epochs: 226, Time: 15.95, Train Loss: 4.516e-05, Test Loss: 4.871e-04
Epochs: 227, Time: 15.88, Train Loss: 4.514e-05, Test Loss: 4.856e-04
Epochs: 228, Time: 15.94, Train Loss: 4.512e-05, Test Loss: 4.866e-04
Epochs: 229, Time: 15.91, Train Loss: 4.516e-05, Test Loss: 4.868e-04
Epochs: 230, Time: 15.90, Train Loss: 4.515e-05, Test Loss: 4.877e-04
Epochs: 231, Time: 15.93, Train Loss: 4.512e-05, Test Loss: 4.887e-04
Epochs: 232, Time: 15.88, Train Loss: 4.515e-05, Test Loss: 4.876e-04
Epochs: 233, Time: 15.93, Train Loss: 4.519e-05, Test Loss: 4.881e-04
Epochs: 234, Time: 15.90, Train Loss: 4.517e-05, Test Loss: 4.867e-04
Epochs: 235, Time: 15.90, Train Loss: 4.513e-05, Test Loss: 4.854e-04
Epochs: 236, Time: 15.92, Train Loss: 4.518e-05, Test Loss: 4.860e-04
Epochs: 237, Time: 15.89, Train Loss: 4.516e-05, Test Loss: 4.866e-04
Epochs: 238, Time: 15.94, Train Loss: 4.514e-05, Test Loss: 4.868e-04
Epochs: 239, Time: 15.91, Train Loss: 4.515e-05, Test Loss: 4.852e-04
Epochs: 240, Time: 15.89, Train Loss: 4.509e-05, Test Loss: 4.861e-04
Epochs: 241, Time: 15.94, Train Loss: 4.513e-05, Test Loss: 4.860e-04
Epochs: 242, Time: 15.88, Train Loss: 4.518e-05, Test Loss: 4.863e-04
Epochs: 243, Time: 15.93, Train Loss: 4.517e-05, Test Loss: 4.862e-04
Epochs: 244, Time: 15.92, Train Loss: 4.507e-05, Test Loss: 4.856e-04
Epochs: 245, Time: 15.91, Train Loss: 4.510e-05, Test Loss: 4.858e-04
Epochs: 246, Time: 15.96, Train Loss: 4.511e-05, Test Loss: 4.856e-04
Epochs: 247, Time: 15.88, Train Loss: 4.520e-05, Test Loss: 4.860e-04
Epochs: 248, Time: 15.91, Train Loss: 4.511e-05, Test Loss: 4.856e-04
Epochs: 249, Time: 15.90, Train Loss: 4.517e-05, Test Loss: 4.856e-04
Epochs: 250, Time: 15.90, Train Loss: 4.513e-05, Test Loss: 4.853e-04
Epochs: 251, Time: 15.91, Train Loss: 4.512e-05, Test Loss: 4.868e-04
Epochs: 252, Time: 15.88, Train Loss: 4.507e-05, Test Loss: 4.857e-04
Epochs: 253, Time: 15.94, Train Loss: 4.509e-05, Test Loss: 4.859e-04
Epochs: 254, Time: 15.92, Train Loss: 4.508e-05, Test Loss: 4.861e-04
Epochs: 255, Time: 15.90, Train Loss: 4.509e-05, Test Loss: 4.860e-04
Epochs: 256, Time: 15.92, Train Loss: 4.508e-05, Test Loss: 4.858e-04
Epochs: 257, Time: 15.88, Train Loss: 4.510e-05, Test Loss: 4.863e-04
Epochs: 258, Time: 15.95, Train Loss: 4.509e-05, Test Loss: 4.864e-04
Epochs: 259, Time: 15.91, Train Loss: 4.510e-05, Test Loss: 4.896e-04
Epochs: 260, Time: 15.90, Train Loss: 4.516e-05, Test Loss: 4.853e-04
Epochs: 261, Time: 15.93, Train Loss: 4.509e-05, Test Loss: 4.856e-04
Epochs: 262, Time: 15.88, Train Loss: 4.512e-05, Test Loss: 4.853e-04
Epochs: 263, Time: 15.90, Train Loss: 4.514e-05, Test Loss: 4.853e-04
Epochs: 264, Time: 15.88, Train Loss: 4.511e-05, Test Loss: 4.856e-04
Epochs: 265, Time: 15.87, Train Loss: 4.512e-05, Test Loss: 4.861e-04
Epochs: 266, Time: 15.92, Train Loss: 4.508e-05, Test Loss: 4.857e-04
Epochs: 267, Time: 15.87, Train Loss: 4.508e-05, Test Loss: 4.858e-04
Epochs: 268, Time: 15.93, Train Loss: 4.508e-05, Test Loss: 4.865e-04
Epochs: 269, Time: 15.89, Train Loss: 4.509e-05, Test Loss: 4.878e-04
Epochs: 270, Time: 15.90, Train Loss: 4.509e-05, Test Loss: 4.859e-04
Epochs: 271, Time: 15.90, Train Loss: 4.511e-05, Test Loss: 4.858e-04
Epochs: 272, Time: 15.88, Train Loss: 4.508e-05, Test Loss: 4.857e-04
Epochs: 273, Time: 15.92, Train Loss: 4.508e-05, Test Loss: 4.859e-04
Epochs: 274, Time: 15.91, Train Loss: 4.508e-05, Test Loss: 4.855e-04
Epochs: 275, Time: 15.89, Train Loss: 4.509e-05, Test Loss: 4.877e-04
Epochs: 276, Time: 15.90, Train Loss: 4.510e-05, Test Loss: 4.859e-04
Epochs: 277, Time: 15.87, Train Loss: 4.508e-05, Test Loss: 4.857e-04
Epochs: 278, Time: 15.93, Train Loss: 4.511e-05, Test Loss: 4.867e-04
Epochs: 279, Time: 15.90, Train Loss: 4.512e-05, Test Loss: 4.871e-04
Epochs: 280, Time: 15.89, Train Loss: 4.512e-05, Test Loss: 4.866e-04
Epochs: 281, Time: 15.93, Train Loss: 4.510e-05, Test Loss: 4.894e-04
Epochs: 282, Time: 15.88, Train Loss: 4.509e-05, Test Loss: 4.865e-04
Epochs: 283, Time: 15.93, Train Loss: 4.509e-05, Test Loss: 4.856e-04
Epochs: 284, Time: 15.90, Train Loss: 4.510e-05, Test Loss: 4.869e-04
Epochs: 285, Time: 15.87, Train Loss: 4.512e-05, Test Loss: 4.854e-04
Epochs: 286, Time: 15.92, Train Loss: 4.510e-05, Test Loss: 4.876e-04
Epochs: 287, Time: 15.88, Train Loss: 4.510e-05, Test Loss: 4.867e-04
Epochs: 288, Time: 15.91, Train Loss: 4.513e-05, Test Loss: 4.896e-04
Epochs: 289, Time: 15.91, Train Loss: 4.514e-05, Test Loss: 4.853e-04
Epochs: 290, Time: 15.89, Train Loss: 4.504e-05, Test Loss: 4.867e-04
Epochs: 291, Time: 15.91, Train Loss: 4.507e-05, Test Loss: 4.853e-04
Epochs: 292, Time: 15.89, Train Loss: 4.509e-05, Test Loss: 4.857e-04
